BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	24
Frequency:    	100 Hz
Frames:       	463
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	    [P0].X	    [P0].Y	    [P0].Z	    [P1].X	    [P1].Y	    [P1].Z	
   406	4.060	  0.437439	  0.935746	  0.200539	  0.248216	  0.911325	  0.078395	  0.331545	  0.869502	  0.022052	  0.346177	  0.611304	 -0.074882	  0.345072	  0.467417	  0.034377	  0.353117	  0.397132	  0.029122	  0.362021	  0.300835	 -0.006344	  0.400499	  0.070154	  0.068627	  0.286234	  0.028867	  0.057330	  0.261006	  0.914823	  0.345881	  0.332405	  0.878650	  0.396444	  0.303146	  0.630343	  0.496162	  0.341164	  0.463071	  0.385427	  0.353699	  0.401718	  0.389464	  0.359351	  0.289531	  0.427387	  0.389550	  0.073395	  0.355732	  0.276398	  0.026578	  0.353235	  0.447218	  0.027417	  0.116934	  0.447962	  0.026693	  0.308387	  0.355384	  1.423590	  0.082100	  0.456585	  1.431129	  0.221931	  0.368461	  1.407550	  0.373888	  7.427610	 -0.030542	 -0.581438	 -0.336417	  0.009883	  0.263471	
   407	4.070	  0.437472	  0.935752	  0.200523	  0.248307	  0.911315	  0.078370	  0.331579	  0.869511	  0.022040	  0.346204	  0.611297	 -0.074891	  0.345101	  0.467422	  0.034365	  0.353165	  0.397141	  0.029128	  0.362047	  0.300837	 -0.006346	  0.400492	  0.070160	  0.068622	  0.286270	  0.028855	  0.057329	  0.261005	  0.914822	  0.345871	  0.332453	  0.878653	  0.396439	  0.303192	  0.630360	  0.496182	  0.341171	  0.463086	  0.385420	  0.353702	  0.401707	  0.389474	  0.359373	  0.289535	  0.427396	  0.389576	  0.073419	  0.355728	  0.276392	  0.026579	  0.353232	  0.447198	  0.027405	  0.116924	  0.447974	  0.026707	  0.308390	  0.355474	  1.423589	  0.082098	  0.456670	  1.431122	  0.221939	  0.368509	  1.407553	  0.373899	  3.341482	 -0.008963	 -0.161677	  2.367374	  0.061807	 -5.443038	
   408	4.080	  0.437518	  0.935760	  0.200516	  0.248420	  0.911299	  0.078347	  0.331618	  0.869515	  0.022038	  0.346252	  0.611300	 -0.074897	  0.345131	  0.467412	  0.034362	  0.353200	  0.397148	  0.029123	  0.362087	  0.300834	 -0.006348	  0.400478	  0.070158	  0.068622	  0.286313	  0.028878	  0.057344	  0.261039	  0.914815	  0.345863	  0.332504	  0.878668	  0.396428	  0.303215	  0.630376	  0.496188	  0.341177	  0.463085	  0.385403	  0.353713	  0.401701	  0.389466	  0.359383	  0.289538	  0.427393	  0.389561	  0.073419	  0.355737	  0.276380	  0.026563	  0.353226	  0.447219	  0.027405	  0.116930	  0.447975	  0.026699	  0.308405	  0.355585	  1.423576	  0.082081	  0.456770	  1.431129	  0.221959	  0.368540	  1.407554	  0.373887	  3.341970	 -0.008807	 -0.174755	 -0.086344	  0.009885	  0.129312	
   409	4.090	  0.437586	  0.935762	  0.200531	  0.248464	  0.911310	  0.078342	  0.331660	  0.869523	  0.022026	  0.346299	  0.611310	 -0.074902	  0.345175	  0.467428	  0.034356	  0.353214	  0.397142	  0.029108	  0.362100	  0.300841	 -0.006363	  0.400491	  0.070148	  0.068614	  0.286306	  0.028881	  0.057331	  0.261085	  0.914826	  0.345858	  0.332568	  0.878676	  0.396426	  0.303275	  0.630375	  0.496187	  0.341172	  0.463070	  0.385404	  0.353723	  0.401696	  0.389450	  0.359375	  0.289536	  0.427383	  0.389552	  0.073415	  0.355739	  0.276376	  0.026550	  0.353213	  0.447249	  0.027432	  0.116922	  0.447967	  0.026701	  0.308403	  0.355674	  1.423568	  0.082087	  0.456872	  1.431126	  0.221982	  0.368576	  1.407556	  0.373876	  4.738371	 -0.015832	 -0.346887	 -0.088207	  0.009284	  0.179569	
   410	4.100	  0.437656	  0.935764	  0.200537	  0.248583	  0.911302	  0.078360	  0.331706	  0.869534	  0.022003	  0.346315	  0.611304	 -0.074917	  0.345220	  0.467447	  0.034341	  0.353219	  0.397150	  0.029095	  0.362106	  0.300846	 -0.006373	  0.400505	  0.070145	  0.068606	  0.286279	  0.028866	  0.057323	  0.261140	  0.914840	  0.345856	  0.332593	  0.878681	  0.396419	  0.303294	  0.630371	  0.496176	  0.341176	  0.463071	  0.385403	  0.353730	  0.401692	  0.389452	  0.359392	  0.289535	  0.427382	  0.389537	  0.073409	  0.355744	  0.276382	  0.026558	  0.353208	  0.447242	  0.027441	  0.116922	  0.447955	  0.026706	  0.308396	  0.355795	  1.423568	  0.082102	  0.456962	  1.431122	  0.222013	  0.368635	  1.407557	  0.373880	 17.748346	 -0.077595	 -2.252656	 -0.386686	  0.009932	  0.286319	
   411	4.110	  0.437733	  0.935779	  0.200541	  0.248777	  0.911260	  0.078351	  0.331744	  0.869527	  0.021991	  0.346360	  0.611308	 -0.074916	  0.345251	  0.467458	  0.034325	  0.353231	  0.397154	  0.029081	  0.362121	  0.300856	 -0.006379	  0.400504	  0.070146	  0.068598	  0.286230	  0.028834	  0.057324	  0.261187	  0.914843	  0.345848	  0.332624	  0.878666	  0.396419	  0.303285	  0.630370	  0.496162	  0.341217	  0.463076	  0.385402	  0.353748	  0.401696	  0.389454	  0.359358	  0.289542	  0.427372	  0.389545	  0.073400	  0.355749	  0.276380	  0.026579	  0.353218	  0.447212	  0.027420	  0.116910	  0.447989	  0.026714	  0.308410	  0.355942	  1.423557	  0.082105	  0.457047	  1.431115	  0.222035	  0.368695	  1.407556	  0.373883	  7.704582	 -0.031540	 -0.648038	 -0.090069	  0.008683	  0.229827	
   412	4.120	  0.437763	  0.935781	  0.200548	  0.248900	  0.911260	  0.078342	  0.331792	  0.869531	  0.021990	  0.346396	  0.611312	 -0.074913	  0.345267	  0.467466	  0.034328	  0.353243	  0.397158	  0.029085	  0.362132	  0.300869	 -0.006395	  0.400505	  0.070148	  0.068593	  0.286214	  0.028827	  0.057326	  0.261198	  0.914842	  0.345855	  0.332675	  0.878652	  0.396430	  0.303319	  0.630374	  0.496158	  0.341242	  0.463071	  0.385402	  0.353756	  0.401690	  0.389450	  0.359332	  0.289534	  0.427351	  0.389543	  0.073398	  0.355742	  0.276370	  0.026583	  0.353229	  0.447211	  0.027413	  0.116900	  0.447994	  0.026717	  0.308411	  0.356073	  1.423565	  0.082120	  0.457128	  1.431115	  0.222072	  0.368754	  1.407552	  0.373880	 19.423115	 -0.093837	 -1.818051	 -0.235216	  0.009962	  0.202740	
   413	4.130	  0.437792	  0.935772	  0.200553	  0.248907	  0.911291	  0.078338	  0.331846	  0.869546	  0.021996	  0.346432	  0.611316	 -0.074907	  0.345294	  0.467467	  0.034326	  0.353260	  0.397161	  0.029089	  0.362126	  0.300858	 -0.006413	  0.400504	  0.070152	  0.068596	  0.286228	  0.028832	  0.057345	  0.261201	  0.914858	  0.345852	  0.332713	  0.878659	  0.396441	  0.303383	  0.630375	  0.496157	  0.341235	  0.463073	  0.385399	  0.353737	  0.401698	  0.389444	  0.359319	  0.289521	  0.427352	  0.389521	  0.073404	  0.355740	  0.276357	  0.026581	  0.353227	  0.447241	  0.027428	  0.116905	  0.447982	  0.026717	  0.308414	  0.356195	  1.423561	  0.082137	  0.457190	  1.431106	  0.222082	  0.368829	  1.407573	  0.373887	  7.675621	 -0.031337	 -0.649108	 -0.088207	  0.009284	  0.179569	
   414	4.140	  0.437860	  0.935774	  0.200590	  0.248894	  0.911314	  0.078339	  0.331890	  0.869553	  0.022005	  0.346483	  0.611325	 -0.074903	  0.345302	  0.467472	  0.034323	  0.353277	  0.397149	  0.029082	  0.362117	  0.300864	 -0.006414	  0.400511	  0.070157	  0.068609	  0.286262	  0.028850	  0.057344	  0.261243	  0.914858	  0.345850	  0.332758	  0.878653	  0.396445	  0.303366	  0.630362	  0.496166	  0.341226	  0.463072	  0.385403	  0.353737	  0.401695	  0.389456	  0.359297	  0.289520	  0.427339	  0.389487	  0.073393	  0.355750	  0.276373	  0.026567	  0.353216	  0.447219	  0.027409	  0.116894	  0.447980	  0.026725	  0.308417	  0.356324	  1.423559	  0.082138	  0.457280	  1.431105	  0.222098	  0.368909	  1.407577	  0.373892	  5.022395	 -0.019146	 -0.227297	 -0.337331	  0.009588	  0.288144	
   415	4.150	  0.437962	  0.935797	  0.200620	  0.249066	  0.911296	  0.078340	  0.331937	  0.869566	  0.022008	  0.346562	  0.611348	 -0.074890	  0.345315	  0.467476	  0.034324	  0.353290	  0.397154	  0.029099	  0.362111	  0.300867	 -0.006400	  0.400501	  0.070151	  0.068611	  0.286254	  0.028852	  0.057347	  0.261272	  0.914846	  0.345852	  0.332750	  0.878640	  0.396447	  0.303318	  0.630359	  0.496178	  0.341240	  0.463073	  0.385415	  0.353734	  0.401683	  0.389467	  0.359302	  0.289523	  0.427339	  0.389466	  0.073393	  0.355761	  0.276368	  0.026560	  0.353220	  0.447220	  0.027428	  0.116891	  0.447984	  0.026729	  0.308431	  0.356438	  1.423541	  0.082142	  0.457352	  1.431098	  0.222126	  0.368960	  1.407573	  0.373901	 20.835007	 -0.106029	 -1.574765	 -0.582848	  0.012730	  0.162034	
   416	4.160	  0.438022	  0.935804	  0.200637	  0.249218	  0.911289	  0.078349	  0.331980	  0.869568	  0.022008	  0.346637	  0.611356	 -0.074882	  0.345357	  0.467475	  0.034332	  0.353285	  0.397173	  0.029091	  0.362141	  0.300864	 -0.006388	  0.400496	  0.070137	  0.068594	  0.286238	  0.028864	  0.057350	  0.261322	  0.914851	  0.345860	  0.332776	  0.878648	  0.396450	  0.303319	  0.630373	  0.496181	  0.341254	  0.463077	  0.385419	  0.353722	  0.401685	  0.389469	  0.359296	  0.289520	  0.427346	  0.389498	  0.073407	  0.355770	  0.276375	  0.026569	  0.353226	  0.447218	  0.027425	  0.116906	  0.447988	  0.026728	  0.308433	  0.356562	  1.423527	  0.082155	  0.457430	  1.431097	  0.222150	  0.369026	  1.407575	  0.373906	  8.130835	 -0.036713	 -0.452174	 -0.362920	  0.009465	  0.311905	
   417	4.170	  0.438083	  0.935802	  0.200665	  0.249309	  0.911307	  0.078364	  0.332060	  0.869577	  0.022001	  0.346685	  0.611350	 -0.074876	  0.345388	  0.467467	  0.034345	  0.353310	  0.397171	  0.029096	  0.362172	  0.300872	 -0.006380	  0.400500	  0.070130	  0.068597	  0.286204	  0.028848	  0.057345	  0.261344	  0.914856	  0.345855	  0.332838	  0.878658	  0.396452	  0.303367	  0.630376	  0.496192	  0.341257	  0.463078	  0.385432	  0.353708	  0.401668	  0.389478	  0.359317	  0.289517	  0.427353	  0.389469	  0.073391	  0.355779	  0.276335	  0.026582	  0.353220	  0.447209	  0.027422	  0.116905	  0.448025	  0.026745	  0.308429	  0.356714	  1.423532	  0.082159	  0.457535	  1.431088	  0.222172	  0.369116	  1.407577	  0.373907	 20.840601	 -0.104225	 -1.725740	 -0.387600	  0.009637	  0.310992	
   418	4.180	  0.438164	  0.935812	  0.200703	  0.249419	  0.911317	  0.078380	  0.332124	  0.869577	  0.022001	  0.346725	  0.611351	 -0.074875	  0.345420	  0.467475	  0.034352	  0.353341	  0.397184	  0.029111	  0.362202	  0.300880	 -0.006383	  0.400516	  0.070131	  0.068601	  0.286177	  0.028862	  0.057337	  0.261394	  0.914867	  0.345856	  0.332876	  0.878648	  0.396470	  0.303383	  0.630377	  0.496219	  0.341266	  0.463066	  0.385430	  0.353717	  0.401673	  0.389491	  0.359284	  0.289514	  0.427343	  0.389444	  0.073383	  0.355788	  0.276320	  0.026574	  0.353208	  0.447207	  0.027418	  0.116907	  0.448050	  0.026750	  0.308438	  0.356880	  1.423514	  0.082140	  0.457616	  1.431089	  0.222193	  0.369167	  1.407593	  0.373913	  5.256851	 -0.022226	 -0.100306	 -0.687117	  0.013500	  0.154768	
   419	4.190	  0.438270	  0.935820	  0.200746	  0.249492	  0.911316	  0.078375	  0.332167	  0.869578	  0.022004	  0.346775	  0.611346	 -0.074857	  0.345452	  0.467487	  0.034362	  0.353369	  0.397185	  0.029126	  0.362230	  0.300886	 -0.006401	  0.400516	  0.070129	  0.068599	  0.286259	  0.028885	  0.057346	  0.261432	  0.914878	  0.345863	  0.332879	  0.878642	  0.396501	  0.303390	  0.630380	  0.496229	  0.341276	  0.463058	  0.385438	  0.353742	  0.401679	  0.389505	  0.359239	  0.289505	  0.427335	  0.389418	  0.073385	  0.355788	  0.276330	  0.026568	  0.353206	  0.447208	  0.027425	  0.116906	  0.448056	  0.026747	  0.308463	  0.357035	  1.423498	  0.082132	  0.457712	  1.431089	  0.222220	  0.369203	  1.407598	  0.373909	  3.348815	 -0.011379	  0.032486	 -0.088207	  0.009284	  0.179569	
   420	4.200	  0.438376	  0.935825	  0.200783	  0.249626	  0.911309	  0.078380	  0.332221	  0.869601	  0.022013	  0.346810	  0.611346	 -0.074841	  0.345475	  0.467495	  0.034367	  0.353391	  0.397197	  0.029135	  0.362217	  0.300884	 -0.006384	  0.400499	  0.070125	  0.068601	  0.286258	  0.028862	  0.057357	  0.261456	  0.914877	  0.345875	  0.332933	  0.878662	  0.396534	  0.303402	  0.630374	  0.496227	  0.341273	  0.463057	  0.385456	  0.353732	  0.401671	  0.389512	  0.359201	  0.289501	  0.427337	  0.389406	  0.073381	  0.355798	  0.276329	  0.026562	  0.353211	  0.447228	  0.027423	  0.116914	  0.448058	  0.026740	  0.308479	  0.357162	  1.423486	  0.082134	  0.457815	  1.431086	  0.222250	  0.369261	  1.407595	  0.373906	  3.220276	 -0.010617	  0.038896	 -0.362011	  0.009760	  0.287231	
   421	4.210	  0.438434	  0.935829	  0.200817	  0.249759	  0.911293	  0.078403	  0.332267	  0.869607	  0.022026	  0.346890	  0.611365	 -0.074821	  0.345522	  0.467501	  0.034386	  0.353390	  0.397210	  0.029141	  0.362236	  0.300896	 -0.006368	  0.400494	  0.070125	  0.068605	  0.286201	  0.028851	  0.057359	  0.261508	  0.914868	  0.345879	  0.333010	  0.878675	  0.396558	  0.303371	  0.630375	  0.496233	  0.341296	  0.463064	  0.385467	  0.353702	  0.401663	  0.389519	  0.359173	  0.289489	  0.427343	  0.389385	  0.073374	  0.355813	  0.276369	  0.026572	  0.353216	  0.447224	  0.027429	  0.116935	  0.448029	  0.026731	  0.308474	  0.357321	  1.423475	  0.082133	  0.457909	  1.431091	  0.222284	  0.369313	  1.407596	  0.373910	  5.535942	 -0.024972	 -0.024719	 -0.338245	  0.009293	  0.312817	
   422	4.220	  0.438509	  0.935833	  0.200841	  0.249750	  0.911325	  0.078425	  0.332336	  0.869606	  0.022045	  0.346952	  0.611377	 -0.074810	  0.345570	  0.467509	  0.034412	  0.353410	  0.397210	  0.029149	  0.362245	  0.300900	 -0.006362	  0.400511	  0.070139	  0.068610	  0.286207	  0.028841	  0.057370	  0.261535	  0.914882	  0.345887	  0.333057	  0.878659	  0.396576	  0.303374	  0.630384	  0.496256	  0.341296	  0.463063	  0.385484	  0.353697	  0.401654	  0.389528	  0.359141	  0.289486	  0.427342	  0.389372	  0.073372	  0.355816	  0.276371	  0.026554	  0.353215	  0.447236	  0.027436	  0.116937	  0.448017	  0.026719	  0.308474	  0.357486	  1.423454	  0.082133	  0.458010	  1.431090	  0.222309	  0.369371	  1.407609	  0.373904	  9.034629	 -0.044881	 -0.266678	 -0.362011	  0.009760	  0.287231	
   423	4.230	  0.438582	  0.935839	  0.200858	  0.249780	  0.911347	  0.078443	  0.332390	  0.869615	  0.022054	  0.347001	  0.611384	 -0.074796	  0.345598	  0.467521	  0.034412	  0.353442	  0.397212	  0.029154	  0.362256	  0.300897	 -0.006356	  0.400500	  0.070136	  0.068615	  0.286225	  0.028830	  0.057371	  0.261592	  0.914891	  0.345901	  0.333118	  0.878666	  0.396594	  0.303422	  0.630393	  0.496268	  0.341303	  0.463051	  0.385503	  0.353733	  0.401644	  0.389534	  0.359116	  0.289474	  0.427318	  0.389355	  0.073375	  0.355823	  0.276359	  0.026562	  0.353214	  0.447230	  0.027453	  0.116931	  0.448035	  0.026740	  0.308483	  0.357600	  1.423442	  0.082119	  0.458081	  1.431088	  0.222334	  0.369426	  1.407633	  0.373904	  5.735123	 -0.026569	 -0.000477	 -0.358435	  0.011787	  0.119083	
   424	4.240	  0.438646	  0.935830	  0.200878	  0.249960	  0.911319	  0.078470	  0.332464	  0.869619	  0.022061	  0.347055	  0.611391	 -0.074775	  0.345649	  0.467528	  0.034414	  0.353460	  0.397209	  0.029161	  0.362269	  0.300908	 -0.006360	  0.400488	  0.070136	  0.068608	  0.286269	  0.028855	  0.057353	  0.261668	  0.914899	  0.345911	  0.333143	  0.878665	  0.396607	  0.303438	  0.630384	  0.496278	  0.341318	  0.463055	  0.385509	  0.353716	  0.401647	  0.389534	  0.359083	  0.289450	  0.427299	  0.389337	  0.073375	  0.355824	  0.276351	  0.026572	  0.353216	  0.447187	  0.027429	  0.116913	  0.448061	  0.026751	  0.308504	  0.357698	  1.423430	  0.082107	  0.458188	  1.431076	  0.222375	  0.369466	  1.407647	  0.373910	  6.021397	 -0.030311	  0.153013	 -0.090069	  0.008683	  0.229827	
   425	4.250	  0.438702	  0.935820	  0.200907	  0.250106	  0.911309	  0.078501	  0.332534	  0.869621	  0.022068	  0.347106	  0.611412	 -0.074756	  0.345680	  0.467523	  0.034435	  0.353459	  0.397219	  0.029186	  0.362298	  0.300916	 -0.006335	  0.400478	  0.070138	  0.068600	  0.286259	  0.028868	  0.057356	  0.261718	  0.914907	  0.345912	  0.333210	  0.878671	  0.396631	  0.303421	  0.630389	  0.496291	  0.341315	  0.463049	  0.385519	  0.353690	  0.401640	  0.389541	  0.359043	  0.289447	  0.427303	  0.389325	  0.073376	  0.355828	  0.276363	  0.026560	  0.353219	  0.447179	  0.027419	  0.116898	  0.448048	  0.026730	  0.308512	  0.357776	  1.423412	  0.082111	  0.458268	  1.431077	  0.222403	  0.369505	  1.407648	  0.373900	  4.509457	 -0.021232	  0.218557	  1.172971	 -0.069746	  5.984403	
   426	4.260	  0.438780	  0.935812	  0.200931	  0.250121	  0.911328	  0.078525	  0.332613	  0.869641	  0.022074	  0.347139	  0.611425	 -0.074742	  0.345685	  0.467523	  0.034448	  0.353473	  0.397225	  0.029185	  0.362299	  0.300930	 -0.006322	  0.400501	  0.070146	  0.068608	  0.286288	  0.028878	  0.057347	  0.261761	  0.914924	  0.345913	  0.333291	  0.878674	  0.396653	  0.303472	  0.630395	  0.496306	  0.341313	  0.463039	  0.385526	  0.353673	  0.401632	  0.389541	  0.358996	  0.289449	  0.427288	  0.389324	  0.073381	  0.355826	  0.276348	  0.026549	  0.353211	  0.447217	  0.027415	  0.116912	  0.448048	  0.026732	  0.308497	  0.357900	  1.423410	  0.082122	  0.458294	  1.431081	  0.222410	  0.369575	  1.407669	  0.373901	  3.736020	 -0.015783	  0.186157	 -0.336417	  0.009883	  0.263471	
   427	4.270	  0.438845	  0.935802	  0.200959	  0.250234	  0.911334	  0.078536	  0.332678	  0.869652	  0.022082	  0.347147	  0.611413	 -0.074736	  0.345699	  0.467531	  0.034455	  0.353491	  0.397220	  0.029187	  0.362297	  0.300931	 -0.006321	  0.400524	  0.070152	  0.068620	  0.286244	  0.028867	  0.057338	  0.261777	  0.914921	  0.345921	  0.333359	  0.878679	  0.396678	  0.303515	  0.630386	  0.496314	  0.341328	  0.463028	  0.385527	  0.353667	  0.401635	  0.389549	  0.358941	  0.289435	  0.427263	  0.389273	  0.073361	  0.355830	  0.276329	  0.026550	  0.353213	  0.447251	  0.027428	  0.116922	  0.448006	  0.026702	  0.308499	  0.357981	  1.423383	  0.082121	  0.458368	  1.431073	  0.222432	  0.369625	  1.407682	  0.373898	  3.160017	 -0.012450	  0.221460	 -0.140341	  0.009034	  0.227968	
   428	4.280	  0.438916	  0.935803	  0.200982	  0.250339	  0.911342	  0.078549	  0.332741	  0.869653	  0.022096	  0.347159	  0.611415	 -0.074728	  0.345707	  0.467535	  0.034469	  0.353501	  0.397218	  0.029200	  0.362306	  0.300935	 -0.006296	  0.400496	  0.070144	  0.068621	  0.286226	  0.028846	  0.057349	  0.261832	  0.914934	  0.345934	  0.333444	  0.878693	  0.396697	  0.303505	  0.630392	  0.496313	  0.341349	  0.463037	  0.385538	  0.353672	  0.401626	  0.389552	  0.358914	  0.289420	  0.427237	  0.389249	  0.073354	  0.355848	  0.276351	  0.026537	  0.353215	  0.447243	  0.027427	  0.116915	  0.448002	  0.026702	  0.308505	  0.358075	  1.423346	  0.082142	  0.458476	  1.431079	  0.222478	  0.369675	  1.407701	  0.373902	  2.663823	 -0.008858	  0.192757	 -0.088207	  0.009284	  0.179569	
   429	4.290	  0.438988	  0.935791	  0.200994	  0.250423	  0.911347	  0.078572	  0.332821	  0.869663	  0.022117	  0.347192	  0.611417	 -0.074710	  0.345722	  0.467548	  0.034494	  0.353505	  0.397216	  0.029222	  0.362306	  0.300940	 -0.006287	  0.400497	  0.070137	  0.068612	  0.286243	  0.028860	  0.057358	  0.261897	  0.914951	  0.345941	  0.333517	  0.878721	  0.396713	  0.303481	  0.630416	  0.496304	  0.341341	  0.463046	  0.385544	  0.353658	  0.401627	  0.389549	  0.358898	  0.289415	  0.427223	  0.389257	  0.073343	  0.355850	  0.276357	  0.026548	  0.353219	  0.447234	  0.027420	  0.116900	  0.448025	  0.026713	  0.308503	  0.358257	  1.423334	  0.082189	  0.458566	  1.431087	  0.222515	  0.369749	  1.407714	  0.373921	  3.741309	 -0.016697	  0.258274	 -0.194325	  0.008184	  0.326625	
   430	4.300	  0.439073	  0.935791	  0.200997	  0.250515	  0.911338	  0.078606	  0.332897	  0.869676	  0.022129	  0.347219	  0.611420	 -0.074699	  0.345754	  0.467554	  0.034513	  0.353518	  0.397227	  0.029230	  0.362294	  0.300942	 -0.006276	  0.400518	  0.070135	  0.068609	  0.286237	  0.028866	  0.057342	  0.261945	  0.914972	  0.345949	  0.333590	  0.878733	  0.396722	  0.303518	  0.630427	  0.496289	  0.341343	  0.463045	  0.385538	  0.353662	  0.401610	  0.389543	  0.358892	  0.289416	  0.427210	  0.389250	  0.073356	  0.355846	  0.276379	  0.026549	  0.353213	  0.447259	  0.027435	  0.116904	  0.448037	  0.026719	  0.308503	  0.358391	  1.423304	  0.082227	  0.458691	  1.431096	  0.222568	  0.369790	  1.407731	  0.373943	  4.796625	 -0.023228	  0.228397	 -0.268448	  0.009995	  0.217846	
   431	4.310	  0.439154	  0.935788	  0.201010	  0.250591	  0.911361	  0.078643	  0.332973	  0.869673	  0.022146	  0.347234	  0.611433	 -0.074685	  0.345784	  0.467567	  0.034527	  0.353542	  0.397240	  0.029243	  0.362298	  0.300942	 -0.006267	  0.400507	  0.070139	  0.068610	  0.286244	  0.028865	  0.057353	  0.262012	  0.914978	  0.345959	  0.333682	  0.878743	  0.396746	  0.303519	  0.630430	  0.496289	  0.341345	  0.463044	  0.385525	  0.353689	  0.401609	  0.389548	  0.358876	  0.289411	  0.427198	  0.389229	  0.073352	  0.355853	  0.276382	  0.026534	  0.353214	  0.447272	  0.027443	  0.116912	  0.448009	  0.026704	  0.308503	  0.358562	  1.423294	  0.082260	  0.458819	  1.431105	  0.222636	  0.369825	  1.407747	  0.373965	  6.710222	 -0.036660	  0.304609	 -0.335427	  0.010201	  0.236798	
   432	4.320	  0.439193	  0.935774	  0.201023	  0.250741	  0.911349	  0.078667	  0.333070	  0.869679	  0.022178	  0.347252	  0.611443	 -0.074668	  0.345809	  0.467562	  0.034547	  0.353560	  0.397256	  0.029259	  0.362328	  0.300957	 -0.006255	  0.400509	  0.070143	  0.068602	  0.286265	  0.028880	  0.057374	  0.262088	  0.914984	  0.345956	  0.333796	  0.878760	  0.396751	  0.303494	  0.630425	  0.496265	  0.341370	  0.463049	  0.385518	  0.353722	  0.401625	  0.389534	  0.358849	  0.289405	  0.427183	  0.389236	  0.073351	  0.355852	  0.276369	  0.026540	  0.353217	  0.447239	  0.027404	  0.116906	  0.448054	  0.026710	  0.308510	  0.358745	  1.423311	  0.082311	  0.458924	  1.431102	  0.222696	  0.369877	  1.407768	  0.373993	-32.557484	  0.220368	  0.266726	 -0.387600	  0.009637	  0.310992	
   433	4.330	  0.439243	  0.935758	  0.201037	  0.250854	  0.911352	  0.078708	  0.333175	  0.869694	  0.022201	  0.347270	  0.611448	 -0.074651	  0.345829	  0.467561	  0.034571	  0.353594	  0.397254	  0.029278	  0.362348	  0.300966	 -0.006233	  0.400516	  0.070139	  0.068608	  0.286310	  0.028882	  0.057375	  0.262130	  0.914981	  0.345961	  0.333837	  0.878768	  0.396740	  0.303476	  0.630429	  0.496266	  0.341370	  0.463039	  0.385505	  0.353737	  0.401625	  0.389525	  0.358842	  0.289409	  0.427165	  0.389213	  0.073362	  0.355838	  0.276388	  0.026545	  0.353217	  0.447220	  0.027357	  0.116900	  0.448088	  0.026720	  0.308488	  0.358887	  1.423331	  0.082346	  0.459020	  1.431109	  0.222753	  0.369929	  1.407778	  0.374028	-28.665026	  0.203189	 -0.410112	 -0.343708	  0.011264	  0.154112	
   434	4.340	  0.439316	  0.935731	  0.201060	  0.250871	  0.911403	  0.078753	  0.333293	  0.869699	  0.022224	  0.347310	  0.611443	 -0.074629	  0.345863	  0.467566	  0.034604	  0.353615	  0.397249	  0.029290	  0.362386	  0.300978	 -0.006202	  0.400528	  0.070142	  0.068618	  0.286280	  0.028871	  0.057362	  0.262165	  0.914997	  0.345970	  0.333884	  0.878770	  0.396748	  0.303469	  0.630432	  0.496274	  0.341392	  0.463032	  0.385489	  0.353751	  0.401636	  0.389513	  0.358865	  0.289421	  0.427138	  0.389210	  0.073351	  0.355832	  0.276394	  0.026556	  0.353223	  0.447233	  0.027373	  0.116897	  0.448036	  0.026700	  0.308474	  0.359034	  1.423347	  0.082389	  0.459088	  1.431108	  0.222811	  0.370014	  1.407796	  0.374067	 29.893305	 -0.186045	  0.133370	 -0.088207	  0.009284	  0.179569	
   435	4.350	  0.439408	  0.935719	  0.201086	  0.251049	  0.911419	  0.078774	  0.333401	  0.869719	  0.022255	  0.347380	  0.611446	 -0.074603	  0.345911	  0.467570	  0.034618	  0.353631	  0.397268	  0.029303	  0.362424	  0.300982	 -0.006176	  0.400542	  0.070145	  0.068622	  0.286267	  0.028871	  0.057367	  0.262205	  0.915004	  0.345982	  0.333934	  0.878765	  0.396750	  0.303499	  0.630427	  0.496270	  0.341387	  0.463034	  0.385467	  0.353764	  0.401625	  0.389492	  0.358906	  0.289418	  0.427132	  0.389247	  0.073351	  0.355823	  0.276402	  0.026560	  0.353225	  0.447202	  0.027381	  0.116873	  0.448009	  0.026679	  0.308478	  0.359152	  1.423369	  0.082436	  0.459211	  1.431100	  0.222880	  0.370082	  1.407806	  0.374103	 -6.096632	  0.048019	  0.222403	 -0.039798	  0.008332	  0.231686	
