BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	24
Frequency:    	100 Hz
Frames:       	637
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
   129	1.290	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.976844	  0.576778	  0.418787	 -1.973803	  0.384893	  0.311547	 -1.985804	  0.327460	  0.316095	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.024654	  0.752046	  0.321309	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.015857	  0.386090	  0.026073	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.098437	  0.013022	  0.024870	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   130	1.300	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.968173	  0.578158	  0.418041	 -1.963367	  0.385931	  0.311480	 -1.976824	  0.328972	  0.315706	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.023479	  0.751059	  0.320373	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.015282	  0.386025	  0.025955	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.098419	  0.012968	  0.024807	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.958655	  1.225832	 -0.022036	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   131	1.310	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.959520	  0.580013	  0.417302	 -1.953691	  0.388388	  0.311069	 -1.967381	  0.331166	  0.315254	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.021880	  0.750692	  0.319578	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.014657	  0.385961	  0.026025	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.098438	  0.012932	  0.024808	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.956625	  1.225669	 -0.022777	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   132	1.320	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.950845	  0.582149	  0.416741	 -1.944949	  0.392136	  0.311018	 -1.957525	  0.334034	  0.315189	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.020562	  0.750711	  0.319165	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.014063	  0.385776	  0.026134	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.098380	  0.012965	  0.024857	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.954006	  1.225523	 -0.023336	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   133	1.330	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.942325	  0.584533	  0.416676	 -1.935981	  0.396145	  0.310512	 -1.947297	  0.337012	  0.314619	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.013095	  0.385543	  0.026331	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.098324	  0.012983	  0.024957	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.951215	  1.225504	 -0.023532	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   134	1.340	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.934332	  0.587186	  0.416822	 -1.926065	  0.399642	  0.309745	 -1.937351	  0.340131	  0.313724	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.011575	  0.385271	  0.026721	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.098221	  0.013057	  0.025056	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.948177	  1.225600	 -0.023511	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   135	1.350	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.927641	  0.589734	  0.417515	 -1.915686	  0.402527	  0.309674	 -1.928226	  0.343579	  0.313059	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.009906	  0.385100	  0.027238	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.098025	  0.013195	  0.025195	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.945014	  1.225706	 -0.023405	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   136	1.360	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.922696	  0.592035	  0.418965	 -1.905408	  0.405033	  0.310331	 -1.919809	  0.347224	  0.312465	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.008498	  0.385079	  0.027787	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.097804	  0.013314	  0.025309	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.942924	  1.225815	 -0.023251	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   137	1.370	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.918411	  0.594302	  0.420083	 -1.895523	  0.407306	  0.311212	 -1.911585	  0.350926	  0.311910	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.007393	  0.385053	  0.028307	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.097593	  0.013435	  0.025456	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   138	1.380	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.914845	  0.596814	  0.421384	 -1.886544	  0.409721	  0.311756	 -1.903271	  0.354548	  0.311955	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.006611	  0.385036	  0.028777	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.097411	  0.013598	  0.025590	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.933433	  1.226400	 -0.022902	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   139	1.390	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.911784	  0.599517	  0.422872	 -1.878996	  0.412823	  0.312129	 -1.894366	  0.357575	  0.312121	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.006211	  0.385036	  0.029206	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.097277	  0.013740	  0.025718	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.930569	  1.226620	 -0.022689	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   140	1.400	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.908331	  0.601736	  0.423668	 -1.872473	  0.416347	  0.312037	 -1.885036	  0.360029	  0.312149	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.006023	  0.385065	  0.029573	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.097227	  0.013899	  0.025868	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.927007	  1.226776	 -0.022317	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   141	1.410	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.904562	  0.603385	  0.423989	 -1.866426	  0.419970	  0.311342	 -1.875606	  0.362119	  0.312495	 -1.919784	  0.275546	  0.349389	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.005856	  0.385134	  0.029888	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.097234	  0.014008	  0.026000	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.923264	  1.226830	 -0.021821	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   142	1.420	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.900326	  0.604775	  0.424032	 -1.860634	  0.423468	  0.310681	 -1.865930	  0.363897	  0.312811	 -1.908318	  0.275084	  0.351006	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.005710	  0.385146	  0.030159	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.097088	  0.014128	  0.026192	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.919248	  1.226764	 -0.021380	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   143	1.430	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.895418	  0.606333	  0.424040	 -1.853819	  0.425899	  0.310398	 -1.856063	  0.365458	  0.313317	 -1.894999	  0.274658	  0.352045	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.005452	  0.385087	  0.030427	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.097062	  0.014233	  0.026333	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.914826	  1.226630	 -0.021056	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   144	1.440	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.889915	  0.608250	  0.424031	 -1.845250	  0.427285	  0.310688	 -1.845900	  0.366705	  0.313811	 -1.880845	  0.274089	  0.352709	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.005004	  0.384924	  0.030740	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.097044	  0.014340	  0.026486	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.910227	  1.226435	 -0.020642	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   145	1.450	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.883784	  0.610361	  0.423852	 -1.835626	  0.428223	  0.311568	 -1.835769	  0.367779	  0.314181	 -1.866911	  0.273838	  0.353711	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.004519	  0.384569	  0.030985	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.096832	  0.014477	  0.026693	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.905539	  1.226066	 -0.019990	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   146	1.460	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.876840	  0.612464	  0.423794	 -1.825624	  0.429100	  0.312497	 -1.826013	  0.368991	  0.314586	 -1.852985	  0.273591	  0.354743	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.858409	  0.821454	  0.060739	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.003830	  0.384047	  0.031206	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.096635	  0.014615	  0.026938	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.900476	  1.225446	 -0.019310	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   147	1.470	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.869254	  0.614437	  0.424085	 -1.816153	  0.430191	  0.313012	 -1.816667	  0.370109	  0.314932	 -1.839376	  0.273821	  0.355773	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.857573	  0.820455	  0.061551	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.002715	  0.383492	  0.031470	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.096401	  0.014800	  0.027244	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.888009	  1.224089	 -0.020355	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   148	1.480	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.961759	  0.770950	  0.326330	 -1.860962	  0.616191	  0.424004	 -1.808045	  0.431504	  0.313530	 -1.807602	  0.370974	  0.315360	 -1.826172	  0.274315	  0.356969	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.855896	  0.819287	  0.062682	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.001116	  0.382946	  0.031797	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.096210	  0.014955	  0.027543	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.867153	  1.221849	 -0.023032	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   149	1.490	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.955846	  0.770632	  0.326561	 -1.852534	  0.617813	  0.424031	 -1.801089	  0.432546	  0.313635	 -1.798627	  0.371489	  0.315852	 -1.813045	  0.274546	  0.358306	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.853422	  0.818412	  0.063446	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.998963	  0.382588	  0.032382	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.095984	  0.015133	  0.027877	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.859368	  1.220699	 -0.022274	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   150	1.500	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.950436	  0.770670	  0.327505	 -1.843819	  0.619056	  0.424098	 -1.794702	  0.432947	  0.313553	 -1.789706	  0.371893	  0.316606	 -1.800046	  0.274698	  0.359752	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.850353	  0.817562	  0.064002	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.996646	  0.382443	  0.032997	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.095428	  0.015397	  0.028075	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.853813	  1.219552	 -0.020803	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   151	1.510	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.944696	  0.770484	  0.328291	 -1.835237	  0.619896	  0.423917	 -1.788604	  0.432927	  0.313940	 -1.780772	  0.372057	  0.317382	 -1.787261	  0.274918	  0.361348	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.846922	  0.816589	  0.064323	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.994239	  0.382302	  0.033466	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -2.094661	  0.015684	  0.028121	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.848323	  1.218368	 -0.019082	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   152	1.520	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.938514	  0.770040	  0.328968	 -1.827299	  0.620445	  0.424024	 -1.782317	  0.432859	  0.314854	 -1.772135	  0.372187	  0.318571	 -1.774187	  0.274827	  0.362824	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.842424	  0.815594	  0.064264	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.991824	  0.382035	  0.033647	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.841695	  1.217083	 -0.017408	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   153	1.530	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.932051	  0.769325	  0.329318	 -1.819919	  0.620602	  0.424221	 -1.775142	  0.432748	  0.315826	 -1.763489	  0.372176	  0.319532	 -1.760943	  0.274718	  0.364166	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.837556	  0.814511	  0.064509	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.989315	  0.381714	  0.033568	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.747437	  0.054348	  0.323672	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.834502	  1.215869	 -0.015533	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   154	1.540	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.925355	  0.768395	  0.329551	 -1.813069	  0.620290	  0.424349	 -1.767069	  0.432408	  0.316846	 -1.754793	  0.372012	  0.320438	 -1.748012	  0.275060	  0.365570	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.832196	  0.813628	  0.064570	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.986527	  0.381354	  0.033406	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.732102	  0.053724	  0.327593	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.827765	  1.214781	 -0.013576	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   155	1.550	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.918698	  0.767501	  0.330085	 -1.806965	  0.619488	  0.424955	 -1.758497	  0.431753	  0.317505	 -1.745911	  0.371849	  0.321166	 -1.735224	  0.275644	  0.366920	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.827090	  0.812720	  0.064663	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.984192	  0.381134	  0.033112	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.713906	  0.053988	  0.330182	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.820441	  1.213602	 -0.011541	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   156	1.560	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.912288	  0.766579	  0.330868	 -1.801643	  0.618461	  0.425888	 -1.750309	  0.431254	  0.318415	 -1.737076	  0.371920	  0.322074	 -1.722384	  0.275946	  0.367993	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.821694	  0.811467	  0.064990	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.696773	  0.054336	  0.332599	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.813754	  1.212281	 -0.009168	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   157	1.570	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.908020	  0.765882	  0.331410	 -1.795909	  0.616845	  0.426601	 -1.742316	  0.430857	  0.318964	 -1.727850	  0.371962	  0.322763	 -1.710125	  0.276529	  0.369064	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.816177	  0.810090	  0.065582	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.680248	  0.055207	  0.334889	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.806266	  1.210885	 -0.006670	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   158	1.580	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.789589	  0.615007	  0.427406	 -1.734423	  0.430551	  0.319317	 -1.717996	  0.371867	  0.323377	 -1.698398	  0.277340	  0.370091	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.810063	  0.808782	  0.066251	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.664284	  0.056061	  0.336933	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.798914	  1.209576	 -0.004042	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   159	1.590	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.782622	  0.613603	  0.428268	 -1.726323	  0.430168	  0.319519	 -1.707941	  0.371807	  0.323840	 -1.686957	  0.278022	  0.371110	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.803924	  0.807650	  0.066837	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.649544	  0.056792	  0.338702	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.792180	  1.208349	 -0.001129	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   160	1.600	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.774427	  0.612243	  0.428955	 -1.717700	  0.429767	  0.319713	 -1.697943	  0.371877	  0.324430	 -1.675507	  0.278412	  0.371846	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.797759	  0.806175	  0.067565	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.636543	  0.057275	  0.340078	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.787202	  1.207121	  0.000947	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   161	1.610	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.765375	  0.611119	  0.429697	 -1.708325	  0.429483	  0.320478	 -1.687544	  0.371753	  0.324751	 -1.664186	  0.278469	  0.372322	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.791286	  0.804571	  0.068566	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.625473	  0.057121	  0.341245	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	 -1.785036	  1.205999	  0.002155	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
